Id,Order,Priority,Summary,Links+,Deliverable type,Flywheel Stage,Product Area,Audience,Target Archetype,Technical level,HotlistIds,Assignee,Status,ComponentPath,Reporter
339003368,,P2,Gemini demo for I/O Cloud Keynote,https://youtu.be/0QbUYfTRJEY?si=3qHqWY-S58jnqMMh&t=551,Presentation,Evaluate,,,,,#AppEco • AI (Gemini-Assistance) • Next through I/O,ajahammerly,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
,,,,,,,,,,,,,,,
339004337,,P2,Vertex Agent Demo for I/O Cloud Keynote,https://youtu.be/0QbUYfTRJEY?si=3qHqWY-S58jnqMMh&t=551,Presentation,Evaluate,,,,,AI (Other) • Next through I/O,ajahammerly,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,ajahammerly
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
339009012,,P2,Kubernetes SIG ContribEx Annual Report,https://github.com/kubernetes/community/pull/7872#issuecomment-2090526420,,,,,,,#CloudRuntimes • May / June 2024 - End of Q2 2024,kaslin,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,kaslin
339012625,,P2,Games Omdia Market Radar report (2024),https://docs.google.com/spreadsheets/d/1ZgIGFtS9vucSGgLRnYPBeEXr8yL8gHLY9f08_GJyxeU/edit#gid=544258266,Other,Evaluate,,,,,#Games • May / June 2024 - End of Q2 2024,markmandel,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,markmandel
339012870,,P2,Quilkin 0.9.0 release,https://github.com/googleforgames/quilkin/issues/964 • https://github.com/googleforgames/quilkin/pull/974,Code Artifact,,,,,,#Games • May / June 2024 - End of Q2 2024 • #Games > #OpenSource,markmandel,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,markmandel
339013114,,P2,Developer Relations - May Newsletter,https://docs.google.com/document/d/1cAh0Nr6GA6xuP4l43VjP9RrlLryYBbv1Poj-IMWMdec/edit?usp=sharing,Other,,AppEco,,,,#Games • Next through I/O,markmandel,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,markmandel
339013827,,P2,IAM in GCP - Content strategy,,,,,,,,DEE Infra • Security • 🪸May 2024,sitalakshmi,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sitalakshmi
339015839,,P2,Customer Engagement: 2K Games,https://docs.google.com/document/d/1gVKD6W52ik9oD5-hcA12ajvN7tZsbAOUjwMqo14YP7k/edit?usp=sharing • https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cryUZQAY/view • https://2k.com/en-US/,Other,Expand,AppEco,External - Under NDA,,,#CloudRuntimes • #Games • Next through I/O • #Games > #Customer,markmandel,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,markmandel
339016273,,P2,Customer Engagement: Loophole Labs,https://loopholelabs.io/ • https://docs.google.com/document/d/13YbUbjfOhEhGbXwV4fvjzfgo9BpHjPSp1Y6ffgNUT4U/edit?tab=t.kqs5gw72sru6#bookmark=id.8c8p693xdq60,Other,Activate,AppEco,External - Under NDA,,,#CloudRuntimes • #Games • Next through I/O • #Games > #Partner,markmandel,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,markmandel
339030847,,P2,xds server support: whereami,,,,,,,,🪸2024 H1,muncus,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,muncus
339031357,,P3,create xds server,,,,,,,,🪸June 2024,muncus,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,muncus
339031569,,P3,simulator library to model software services,,,,,,,,🪸2024 H1,muncus,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,muncus
339041199,,P2,AlloyDB Omni ScaNN codelab,,,,,,,,2024.06,otochkin,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
339057004,,P2,Customer Engagement: Loophole Labs,https://loopholelabs.io/ • https://docs.google.com/document/d/13YbUbjfOhEhGbXwV4fvjzfgo9BpHjPSp1Y6ffgNUT4U/edit?tab=t.kqs5gw72sru6#bookmark=id.86fiwqdy96fq,Other,Activate,AppEco,,,,#CloudRuntimes • #Games • Next through I/O • #Games > #Partner,markmandel,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,markmandel
339065605,,P2,Customer Engagement: EA,https://www.ea.com/en-au • https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000crShWQAU/view • https://docs.google.com/document/d/1mr_oHaobaCufm5AzUIAR5nWrBkGzT6nxpmLLvPndDOw/edit?usp=sharing&resourcekey=0-6FppPAbtRakLIW41L6qgKg,Other,Expand,AppEco,,,,#CloudRuntimes • #Games • Next through I/O • #Games > #Customer,markmandel,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,markmandel
339070452,,P2,Dual Region + Self-service Spanner migration Codelab,,Lab,Adopt,Databases,External - Public,,,2024.06,downeyd,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,downeyd
339071147,,P2,Dual Region Spanner Video,,,,Databases,,,,2024.06,downeyd,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,downeyd
339071658,,P2,Create Codelab for How to Deploy all of the JavaScript Frameworks,https://goo.gle/js-frameworks,Lab,Activate,Cloud Runtimes,External - Public,Developers,,Next through I/O,lukeschlangen,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,lukeschlangen
339116772,,P2,Run through training and running inference on a model on a Cloud TPU,,,,,,,,DEE Infra • 🪸June 2024,duncancampbell,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,duncancampbell
339116903,,P2,Blog Post: Debugging PyTorch Models on TPUs,,,,,,,,DEE Infra • 🪸June 2024,duncancampbell,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,duncancampbell
339117177,,P2,Blog Post: Pytorch/XLA intro,,,,,,,,DEE Infra • 🪸June 2024,duncancampbell,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,duncancampbell
339117192,,P2,Blog Post: Training PyTorch mode on TPU,,,,,,,,DEE Infra • 🪸June 2024,duncancampbell,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,duncancampbell
339117193,,P2,Blog Post: Running Inference Pytorch TPU,,,,,,,,DEE Infra • 🪸June 2024,duncancampbell,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,duncancampbell
339129435,,P2,Sync with Israel marketing team for Tel-aviv summit,,,,,,,,2024.05,hyunuklim,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,hyunuklim
339129846,,P2,Sync with China marketing team for IO Connect China,,,,,,,,2024.06,hyunuklim,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,hyunuklim
339129915,,P2,Sync with Korea marketing team for Cloud summit in Seoul,,,,,,,,2024.06,hyunuklim,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,hyunuklim
339130456,,P2,Interview training,,,,,,,,2024.05,hyunuklim,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,hyunuklim
339130476,,P2,[Youtube] Golf with Gemini,,,,,,,,2024.06,hyunuklim,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,hyunuklim
339159568,,P2,Create a notebook proposal for a new use case in the generative-ai/gemini folder,,,,,,,,2024.05,vjlaxmilendale,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,polong
339160612,,P2,Create README.md files in folders to improve navigation within the generative-ai/gemini folder,,,,,,,,2024.05,vjlaxmilendale,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,polong
339182665,,P2,Build With AI - Winnipeg,https://gdg.community.dev/events/details/google-gdg-winnipeg-presents-build-with-ai-1/ • https://docs.google.com/document/d/1IIhfDoY1lwMQbd5jfCOTLzifhmJ1s1fWEH6KS5UD7tk/edit,Workshop,Activate,Databases,External - Public,Developers,,Data2AI • dr4dc-roadmap • 2024.05 • AI (Other),otochkin,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
339191206,,P2,AlloyDB trial clusters,,,,,,,,2024.06,otochkin,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
339192020,,P2,BLOG: SLOs for auto-detected services,https://medium.com/@minherz/google-cloud-slo-demystified-uncovering-metrics-behind-predefined-slos-40b153970479,Blog post/Article,Expand,AppEco,,,,#CloudRuntimes • #OpsManagement • Next through I/O,leoy,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,leoy
339194183,,P1,Imagen product image accelerator,https://github.com/GoogleCloudPlatform/generative-ai/blob/main/gemini/use-cases/retail/product_image_background_generation.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • generative-ai repo • 2024.05,katiemn,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,zackakil
339194627,,P1,Imagen product description accelerator,https://github.com/GoogleCloudPlatform/generative-ai/blob/main/gemini/use-cases/retail/product_listing_generation.ipynb,Lab,Activate,Cloud AI/ML,,,,AI (Other) • generative-ai repo • 2024.05,katiemn,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,zackakil
339196851,,P1,"I/O Connect Berlin Demo Station Lead for ""Vertex AI Multimodal Embeddings / Search""",,,,,,,,DEE Infra • 🪸June 2024,rsamborski,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,rsamborski
339207854,,P2,IAM GAPIC samples - Java,https://github.com/GoogleCloudPlatform/java-docs-samples/pull/9319,Code Artifact,Adopt,Security,,,,DEE Infra • Security • 🪸May 2024,sitalakshmi,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sitalakshmi
339214925,,P2,"[Blog] ""Good First Issue Trap"" - Open Source Contribution",,Blog post/Article,Activate,Cloud Runtimes,,,,#CloudRuntimes • May / June 2024 - End of Q2 2024,kaslin,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,kaslin
339216245,,P2,Blog Post for Z3 Compute Family,,,,,,,,DEE Infra • 🪸May 2024,sampathm,not_reproducible,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339216305,,P1,Blog Post for Gemini Models,,Blog post/Article,,,,,,DEE Infra • AI (Gemini) • 🪸June 2024,sampathm,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339224398,,P2,Notebook on Large Image Processing on Dataflow,,,,,,,,2024.06,weihsia,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,weihsia
339274531,,P2,Update Data Agent TDD,,,,,,,,2024.05,weihsia,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,weihsia
339384691,,P2,[Presentation] Cloud Summit Seoul 24',,,,,,,,2024.06,hyunuklim,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,hyunuklim
319458820,,P2,[external] The long running operation doesn't have the status property. This code doesn't work. (@google-clo...,,,,,,,,Unstaffed Compute iX Backlog • DEE Infra • 🪸June 2024,strzelczyk,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps > Compute Engine,google-feedback
339453787,,P2,Load Balancing Blitz 2.0: Improvements: Scoreboard - User vs GCLB,,,,,,,,DEE Infra • _Ideas / future work • Networking,sitalakshmi,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339457309,,P2,Load Balancing Blitz 2.0,,,,,,,,DEE Infra • App Development • 🪸June 2024 • Networking,sampathm,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339457850,,P0,Load Balancing Blitz 2.0: Events: FOTC,,,,,,,,DEE Infra • 🪸May 2024 • Networking,sampathm,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339458103,,P2,Load Balancing Blitz 2.0: Content Creation: Frontend,,Blog post/Article,Activate,Compute,External - Public,,,_Ideas / future work • Networking,lukeschlangen,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339458353,,P2,Load Balancing Blitz 2.0: Events: Cloud IO Bangalore,,,,,,,,DEE Infra • 🪸June 2024 • Networking,sampathm,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339458737,,P2,Load Balancing Blitz 2.0: Events,,,,,,,,DEE Infra • _Ideas / future work • Networking,,new,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339458743,,P2,"Load Balancing Blitz 2.0: Content Creation: Planning, Prepare & Publish",,Other,Activate,Networking,External - Public,,,DEE Infra • _Ideas / future work • Networking,sampathm,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339458781,,P2,Load Balancing Blitz 2.0: Content Creation,,,,,,,,DEE Infra • _Ideas / future work • Networking,,new,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339458782,,P2,Load Balancing Blitz 2.0: Improvements,,,,,,,,DEE Infra • _Ideas / future work • Networking,,new,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339458785,,P2,Load Balancing Blitz 2.0: Content Creation: Backend,,Blog post/Article,Activate,Networking,External - Public,,,DEE Infra • _Ideas / future work • Networking,sampathm,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339458786,,P2,Load Balancing Blitz 2.0: Content Creation: Scoreboard,,Blog post/Article,Activate,Data & Analytics,External - Public,,,DEE Infra • App Development • 🪸June 2024 • Networking,sitalakshmi,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339458992,,P2,Load Balancing Blitz 2.0: Events: Cloud Next 24 - Assessment and Planning,,,,,,,,DEE Infra • 🪸June 2024 • Networking,sampathm,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339475731,,P2,Prodcast S3E1 - record,,,,,,,,🪸2024 H1,smcghee,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,smcghee
339475790,,P2,SRE Next Tokyo - Keynote,,,,,,,,🪸2024 H1,smcghee,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,smcghee
339476087,,P2,DevOps Canada - Virtual talk on RAP,,Presentation,,,,,,🪸June 2024 • Reliability & DR,smcghee,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,smcghee
339476154,,P2,"SREDay SF - Speaker, June 22nd",,,,,,,,🪸2024 H1,smcghee,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,smcghee
339529714,,P2,Devcom: Call for Speakers,https://forms.monday.com/forms/5c2f34f6557e79846b6b21d76d179670?r=use1 • https://docs.google.com/document/d/1zBNVJrlwEKfz2rsmCMFEZprDV1c_T0Xhmbxc9pALk_A/edit?usp=sharing&resourcekey=0-hDJzLqsCziHtPl8mkU4vhg,Other,Evaluate,AppEco,External - Public,,,#CloudRuntimes • #Games • Next through I/O • #Games > #OpenSource,markmandel,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,markmandel
339590934,,P2,Friction Log or vTPM Remote Attestation on Confidential - Codelab,https://docs.google.com/document/d/1BCoxNjaX0q7SMPs9NmU8ccfGIWpz3tY-Amd8VPrBDA0/edit?resourcekey=0-Tqgd-_om4pbU061Z9TqCFg&tab=t.0#heading=h.y20hxq5rebu0,Friction Log,Evaluate,Compute,,,,DEE Infra • Security • 🪸May 2024 • Networking,sampathm,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sampathm
339606312,,P1,Prepare an onboarding doc for new Data Scientist (Milosz),,,,,,,,DEE Infra • 🪸May 2024,rsamborski,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,rsamborski
339606933,,P2,Reduce your network complexity with service centric Cross-Cloud Network,,Blog post/Article,Expand,Cross-Cloud,External - Public,Networking specialists,,🪸June 2024 • Networking,ammettwill,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,ammettwill
339642702,,P2,App integration YT series - video 3,https://docs.google.com/document/d/1l1dVfKroy3OB_BriWP2ktGVsWjQoABTBswMspOfhtVk/edit?pli=1&tab=t.0,YT short/Under 3min video,Evaluate,Cross-Cloud,External - Public,Developers,,🪸June 2024,emanuelburgess,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,emanuelburgess
339642731,,P2,App integration YT series - video 4,https://docs.google.com/document/d/1l1dVfKroy3OB_BriWP2ktGVsWjQoABTBswMspOfhtVk/edit?pli=1&tab=t.0,YT short/Under 3min video,Evaluate,Cross-Cloud,External - Public,Developers,,🪸June 2024,emanuelburgess,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,emanuelburgess
339642846,,P2,App integration YT series - script creation,https://docs.google.com/document/d/1l1dVfKroy3OB_BriWP2ktGVsWjQoABTBswMspOfhtVk/edit?pli=1&tab=t.0,YT short/Under 3min video,Evaluate,Cross-Cloud,External - Public,Developers,,🪸June 2024,emanuelburgess,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,emanuelburgess
339642857,,P2,App integration YT series,https://docs.google.com/document/d/1l1dVfKroy3OB_BriWP2ktGVsWjQoABTBswMspOfhtVk/edit?pli=1&tab=t.0,YT short/Under 3min video,Evaluate,Cross-Cloud,External - Public,Developers,,🪸June 2024 • API Management,emanuelburgess,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,emanuelburgess
339643023,,P2,App integration YT series - video 1,https://docs.google.com/document/d/1l1dVfKroy3OB_BriWP2ktGVsWjQoABTBswMspOfhtVk/edit?pli=1&tab=t.0,YT short/Under 3min video,Evaluate,Cross-Cloud,External - Public,Developers,,🪸June 2024,emanuelburgess,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,emanuelburgess
339643097,,P2,App integration YT series - video 2,https://docs.google.com/document/d/1l1dVfKroy3OB_BriWP2ktGVsWjQoABTBswMspOfhtVk/edit?pli=1&tab=t.0,YT short/Under 3min video,Evaluate,Cross-Cloud,External - Public,Developers,,🪸June 2024,emanuelburgess,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,emanuelburgess
339718179,,P2,Increase quotas for Node.js CI project,,,,,,,,,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
339735138,,P2,Set up a datastore for Gemini 1.5 Node.js grounding sample,,,,,,,,Vertex AI Dev Experience Hackathon - May 2024,itseric,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,itseric
339771872,,P0,Era of Gemini workshop with the partner team,https://rsvp.withgoogle.com/events/gen-ai-partner-day,Workshop,Evaluate,Cloud AI/ML,External - Under NDA,Developers,,2024.05 • Era of Gemini • AI (Gemini),kazsato,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Cloud AI,kazsato
339839999,,P2,AlloyDB Omni Vertex AI authentication,,,,,,,,2024.06,otochkin,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
339856974,,P2,Friction Log: Codelab - vTPM Remote Attestation on Confidential Virtual Machine,https://docs.google.com/document/d/1LKGPfekQDUyqolD9VQmgImXYOHaMjrJEMYpSIvta-2Y/edit?resourcekey=0-m890IDHC1S3w3mdGi4-jig&tab=t.v5m3qt7j5vge#heading=h.q7h9gm2kxadx,Friction Log,Evaluate,Security,,,,DEE Infra • Security • 🪸May 2024,sitalakshmi,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,sitalakshmi
339873803,,P2,Code Live: Databases- session 2 - AlloyDB AI,https://www.googlecloudcommunity.com/gc/Cloud-Events/Code-live-with-Google-Cloud-Databases-Weekly-live-coding-and-Q/ec-p/748367 • https://www.youtube.com/watch?v=4fOmrlnaNko,Video (3min+),Activate,Databases,External - Public,Developers,,dr4dc-roadmap • 2024.05 • AlloyDB • AI (Other),otochkin,verified,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > Data Cloud,otochkin
339879156,,P0,[Gemini 1.5] Update Gemini 1.5 Pro Python samples to the Flash model,https://github.com/GoogleCloudPlatform/python-docs-samples/pull/11770 • https://github.com/GoogleCloudPlatform/python-docs-samples/pull/11772/files,Code Artifact,Activate,Cloud AI/ML,,,,DEE Infra • 🪸May 2024 • AI (Gemini-Assistance),sampathm,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > InfraOps,itseric
339880688,,P2,Code Live with Google Cloud Season 2 – Databases,https://docs.google.com/document/d/173mztuy3drQ1j8XRdB7ALzLhnfXqsktS5BcxjIQXu8Y/edit?resourcekey=0-BN__Vx8enGikRZR3WwXnxQ&tab=t.axssxbijl3t1#heading=h.7qed2893gre • https://www.googlecloudcommunity.com/gc/Cloud-Events/Code-live-with-Google-Cloud-Databases-Weekly-live-coding-and-Q/ec-p/748367 • https://www.youtube.com/watch?v=4fOmrlnaNko,Video (3min+),Evaluate,,External - Public,,,May / June 2024 - End of Q2 2024,markmandel,accepted,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,aaronmwanjala
339881432,,P2,Code Live with Google Cloud – Databases: S02E01,https://docs.google.com/presentation/d/1feNr-ljV--wp910ykCuuTm3MfOqD8jKcuuYNxNcCwVI/edit?resourcekey=0-zHfbTVd5H0Y1zBiIJWyJqQ#slide=id.g2a76d2c9b59_0_0 • https://www.googlecloudcommunity.com/gc/Cloud-Events/Code-live-with-Google-Cloud-Databases-Weekly-live-coding-and-Q/ec-p/748367#M538 • https://youtu.be/yFSkpoltVzY,Video (3min+),Evaluate,AppEco,External - Public,,,#AppEco • #CloudRuntimes • Next through I/O,markmandel,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,aaronmwanjala
339881448,,P2,Code Live with Google Cloud – Databases: S02E04,https://docs.google.com/presentation/d/1feNr-ljV--wp910ykCuuTm3MfOqD8jKcuuYNxNcCwVI/edit?resourcekey=0-zHfbTVd5H0Y1zBiIJWyJqQ#slide=id.g2a76d2c9b59_0_0 • https://www.googlecloudcommunity.com/gc/Cloud-Events/Code-live-with-Google-Cloud-Databases-Weekly-live-coding-and-Q/ec-p/748367#M538 • https://youtu.be/yFSkpoltVzY,Video (3min+),Evaluate,,,,,#AppEco • #CloudRuntimes • May / June 2024 - End of Q2 2024,aaronmwanjala,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,aaronmwanjala
339881449,,P2,Code Live with Google Cloud – Databases: S02E05,https://docs.google.com/presentation/d/1feNr-ljV--wp910ykCuuTm3MfOqD8jKcuuYNxNcCwVI/edit?resourcekey=0-zHfbTVd5H0Y1zBiIJWyJqQ#slide=id.g2a76d2c9b59_0_0 • https://www.googlecloudcommunity.com/gc/Cloud-Events/Code-live-with-Google-Cloud-Databases-Weekly-live-coding-and-Q/ec-p/748367#M538 • https://youtu.be/yFSkpoltVzY,Video (3min+),Evaluate,,,,,#AppEco • #CloudRuntimes • May / June 2024 - End of Q2 2024,aaronmwanjala,assigned,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,aaronmwanjala
339882227,,P2,Code Live with Google Cloud – Databases: S02E02,https://docs.google.com/presentation/d/1feNr-ljV--wp910ykCuuTm3MfOqD8jKcuuYNxNcCwVI/edit?resourcekey=0-zHfbTVd5H0Y1zBiIJWyJqQ#slide=id.g2a76d2c9b59_0_0 • https://www.googlecloudcommunity.com/gc/Cloud-Events/Code-live-with-Google-Cloud-Databases-Weekly-live-coding-and-Q/ec-p/748367#M538 • https://youtu.be/yFSkpoltVzY,Video (3min+),Evaluate,Databases,,,,#AppEco • #CloudRuntimes • May / June 2024 - End of Q2 2024,markmandel,fixed,Cloud Platform > Outbound Strategy & Enablement > Developer Advocacy & Engineering > Cloud Product DevRel > 🐐 Modern Development DevRel,aaronmwanjala
